,address,bookmarks,categories,district,link,location,price_range,title
64,尖沙咀金巴利道25號長利商業大廈1及2樓,16.8K,"['台灣菜', '山珍海味']",Knutsford Terrace,https://www.openrice.com/zh/hongkong/r-%E5%9C%93%E5%B1%B1%E5%8F%B0%E7%81%A3%E6%96%99%E7%90%86-%E5%B0%96%E6%B2%99%E5%92%80-%E5%8F%B0%E7%81%A3%E8%8F%9C-%E6%B9%AF%E5%93%81-r50649,Kowloon,$201-400,圓山台灣料理 Grand Hill Taiwanese Restaurant
65,尖沙咀金巴利道39號帝樂文娜公館1樓,16.8K,"['西式', '海鮮']",Knutsford Terrace,https://www.openrice.com/zh/hongkong/r-finds-%E5%B0%96%E6%B2%99%E5%92%80-%E8%A5%BF%E5%BC%8F-%E7%84%A1%E8%82%89%E9%A4%90%E5%96%AE-r48561,Kowloon,$201-400,FINDS
66,尖沙咀諾士佛臺1號6樓,15.4K,"['日本菜', '壽司/刺身']",Knutsford Terrace,https://www.openrice.com/zh/hongkong/r-%E4%BA%94%E5%8B%BA-%E5%B0%96%E6%B2%99%E5%92%80-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%A3%BD%E5%8F%B8-%E5%88%BA%E8%BA%AB-r515973,Kowloon,$201-400,五勺 Goshaku
67,尖沙咀諾士佛臺6號3樓,15K,"['墨西哥菜', '多國菜']",Knutsford Terrace,https://www.openrice.com/zh/hongkong/r-caliente-%E5%B0%96%E6%B2%99%E5%92%80-%E5%A4%9A%E5%9C%8B%E8%8F%9C-r189999,Kowloon,$201-400,Caliente
68,尖沙咀諾士佛臺1號2樓,14.8K,"['印度菜', '薄餅']",Knutsford Terrace,https://www.openrice.com/zh/hongkong/r-spice-restaurant-bar-%E5%B0%96%E6%B2%99%E5%92%80-%E5%8D%B0%E5%BA%A6%E8%8F%9C-%E8%96%84%E9%A4%85-r18344,Kowloon,$201-400,SPICE Restaurant & Bar
69,尖沙咀諾士佛臺9號冠福中心1樓,14K,"['韓國菜', '酒吧']",Knutsford Terrace,https://www.openrice.com/zh/hongkong/r-%E7%8B%8E%E9%B7%97%E4%BA%AD%E5%B1%85%E9%85%92%E5%B1%8B-%E5%B0%96%E6%B2%99%E5%92%80-%E9%9F%93%E5%9C%8B%E8%8F%9C-r12817,Kowloon,$201-400,狎鷗亭居酒屋 Apgujeong Tent Bar
70,尖沙咀諾士佛臺10號騰龍閣4樓,11.8K,"['日本菜', '酒']",Knutsford Terrace,https://www.openrice.com/zh/hongkong/r-%E5%92%95%E5%9A%95%E5%92%95%E5%9A%95-%E5%B0%96%E6%B2%99%E5%92%80-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E9%85%92-r556947,Kowloon,$101-200,咕嚕咕嚕 Gulu Gulu
71,尖沙咀諾士佛臺6號4樓,8.8K,"['日本菜', '壽司/刺身']",Knutsford Terrace,https://www.openrice.com/zh/hongkong/r-hanabi-%E5%B0%96%E6%B2%99%E5%92%80-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%BB%9A%E5%B8%AB%E7%99%BC%E8%BE%A6-r432026,Kowloon,$801以上,Hanabi
72,尖沙咀金巴利道35號金巴利中心B樓1號鋪,8.6K,"['韓國菜', '烤肉']",Knutsford Terrace,https://www.openrice.com/zh/hongkong/r-%E7%82%91%E5%85%AB%E9%9F%93%E7%83%A4-%E5%B0%96%E6%B2%99%E5%92%80-%E9%9F%93%E5%9C%8B%E8%8F%9C-%E7%83%A4%E8%82%89-r474238,Kowloon,$201-400,炑八韓烤 (金巴利中心) MeokBang Korean BBQ & BAR (Kimberley House)
73,尖沙咀諾士佛臺6號地下及1樓,8.3K,"['意大利菜', '酒']",Knutsford Terrace,https://www.openrice.com/zh/hongkong/r-assembly-%E5%B0%96%E6%B2%99%E5%92%80-%E7%BE%8E%E5%9C%8B%E8%8F%9C-%E6%B2%99%E5%BE%8B-r187479,Kowloon,$201-400,Assembly
74,尖沙咀諾士佛臺1號4樓,7.4K,"['日本菜', '壽司/刺身']",Knutsford Terrace,https://www.openrice.com/zh/hongkong/r-%E4%B8%80%E9%81%8A-%E5%B0%96%E6%B2%99%E5%92%80-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%A3%BD%E5%8F%B8-%E5%88%BA%E8%BA%AB-r18010,Kowloon,$201-400,一遊 The Yuu Japanese Dining
75,大角咀嘉善街18號利奧坊二期地下G701號舖,5.9K,"['泰國菜', '多國菜']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-restoran-saya-%E5%A4%A7%E8%A7%92%E5%92%80-%E5%A4%9A%E5%9C%8B%E8%8F%9C-%E7%87%92%E7%83%A4-r742046,Kowloon,$101-200,Restoran SAYA
76,大角咀大角咀道29號地舖,8.3K,"['西式', '咖啡店']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-craft-coffee-roaster-%E5%A4%A7%E8%A7%92%E5%92%80-%E8%A5%BF%E5%BC%8F-r151197,Kowloon,$50以下,Craft Coffee Roaster
77,大角咀櫸樹街52號地舖,8.1K,"['越南菜', '三文治']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E8%94%A5%E4%BB%94%E8%B6%8A%E5%8D%97%E5%8C%85-%E5%A4%A7%E8%A7%92%E5%92%80-%E8%B6%8A%E5%8D%97%E8%8F%9C-%E6%B2%99%E5%BE%8B-r632014,Kowloon,$50以下,蔥仔越南包 Banh Mi Chung
78,大角咀埃華街101號大衛樓地下A1號舖,7.8K,"['鲁菜 (山東)', '點心']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E5%B1%B1%E6%9D%B1%E5%B0%8F%E5%9F%8E-%E5%A4%A7%E8%A7%92%E5%92%80-%E9%B2%81%E8%8F%9C-%E5%B1%B1%E6%9D%B1-%E9%BB%9E%E5%BF%83-r598967,Kowloon,$50以下,山東小城 Shan Dong Little Restaurant
79,大角咀大角咀菩提街4號,6.9K,"['港式', '粉麵/米線']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E8%8B%B1%E8%A8%98%E6%B2%B9%E6%B8%A3%E9%BA%B5-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%B8%AF%E5%BC%8F-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r155625,Kowloon,$50以下,英記油渣麵 Ying Kee Noodle
80,大角咀嘉善街18號利奧坊二期地下G703號舖,6K,"['港式', '甜品/糖水']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E6%83%B3%E7%94%9C%E5%9A%90%E7%94%9C-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%B8%AF%E5%BC%8F-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r661122,Kowloon,$50以下,想甜嚐甜 Sweet Dreamer Dessert
81,大角咀晏架街77號富多來商場二期地下6號舖,4.9K,"['滇菜 (雲南)', '粉麵/米線']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E5%B7%9D%E5%93%81%E9%9B%B2%E5%8D%97%E7%B1%B3%E7%B7%9A-%E5%A4%A7%E8%A7%92%E5%92%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r542171,Kowloon,$50以下,川品雲南米線
82,大角咀大角咀道157號中美樓地下,4K,"['港式', '粥品']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E9%A4%83%E5%AD%90%E5%BA%97-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%B8%AF%E5%BC%8F-%E7%B2%A5%E5%93%81-r655130,Kowloon,$50以下,餃子店
83,大角咀鐵樹街19號金堂閣地下17A號舖,3.9K,"['川菜 (四川)', '拉麵']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E5%B7%9D%E9%A4%A8-%E5%A4%A7%E8%A7%92%E5%92%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E6%8B%89%E9%BA%B5-r142322,Kowloon,$50以下,川館
84,大角咀角祥街35號地舖,3.6K,"['港式', '粉麵/米線']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E5%BF%97%E5%85%89%E9%BA%B5%E6%AA%94-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%B8%AF%E5%BC%8F-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r740406,Kowloon,$50以下,志光麵檔 Chi Kong
85,大角咀鐵樹街19號金堂閣地下18號舖,3.2K,"['港式', '小食店']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E5%BE%88%E5%BE%97%E8%BC%9D-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%B8%AF%E5%BC%8F-r707874,Kowloon,$50以下,很得輝 (金堂閣) Restaurant Awesome (King Tong Heights)
86,大角咀櫸樹街43-45號其士工業大廈9樓B室,2.8K,"['港式', '網店/食品分銷']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E8%BB%8A%E5%93%81%E5%93%81%E5%B0%8F%E9%A3%9F-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%B8%AF%E5%BC%8F-r648938,Kowloon,$50以下,車品品小食
87,大角咀埃華街98號地下,2.3K,"['港式', '甜品/糖水']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E8%B2%B4%E6%97%8F%E7%94%9C%E5%93%81-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%B8%AF%E5%BC%8F-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r95886,Kowloon,$50以下,貴族甜品 (埃華街) Noble (Ivy Street)
88,大角咀嘉善街2號地下,2K,"['港式', '粉麵/米線']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E6%98%8C%E8%88%88%E9%BA%B5%E5%AE%B6-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%B8%AF%E5%BC%8F-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r83013,Kowloon,$50以下,昌興麵家
89,大角咀中匯街7號地下,1.9K,"['港式', '茶餐廳/冰室']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E7%89%A7%E7%89%9B%E5%86%B0%E5%AE%A4-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%B8%AF%E5%BC%8F-r498005,Kowloon,$50以下,牧牛冰室
90,大角咀嘉善街18號利奧坊二期地下G705號舖,1.9K,"['台灣菜', '台式飲品']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E4%B8%8D%E8%A6%81%E5%B0%8D%E6%88%91%E5%B0%96%E5%8F%AB-%E6%97%A5%E5%B8%B8%E8%8C%B6%E9%96%93-%E5%A4%A7%E8%A7%92%E5%92%80-%E5%8F%B0%E7%81%A3%E8%8F%9C-%E5%8F%B0%E5%BC%8F%E9%A3%B2%E5%93%81-r672150,Kowloon,$50以下,不要對我尖叫，日常茶間， (利奧坊) Space Between Daily Tea Time By Don't Yell at Me (Square Mile)
91,大角咀嘉善街18號利奧坊二期地下G701號舖,5.9K,"['泰國菜', '多國菜']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-restoran-saya-%E5%A4%A7%E8%A7%92%E5%92%80-%E5%A4%9A%E5%9C%8B%E8%8F%9C-%E7%87%92%E7%83%A4-r742046,Kowloon,$101-200,Restoran SAYA
92,大角咀埃華街116-118號地下8A號舖,21.8K,['台灣菜'],Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E9%82%A3%E5%80%8B-%E5%A4%A7%E8%A7%92%E5%92%80-%E5%8F%B0%E7%81%A3%E8%8F%9C-r668921,Kowloon,$51-100,那個ㄋㄚˋ ㄍㄜ˙ NAGE Taiwanese Cuisine
93,大角咀嘉善街18號利奧坊.凱岸地下G708-G709號舖,21.7K,"['東北菜', '粉麵/米線']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E8%80%81%E6%8E%8C%E6%AB%83%E6%9D%B1%E5%8C%97%E8%8F%9C%E9%A4%A8-%E5%A4%A7%E8%A7%92%E5%92%80-%E4%BA%AC%E5%B7%9D%E6%BB%AC-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r672108,Kowloon,$51-100,老掌櫃東北菜館 (利奧坊) Lao Zhang Gui Dongbei Restaurant (Square Mile)
94,大角咀博文街22號地下B舖,20K,"['日本菜', '拉麵']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E5%A4%A7%E4%B8%B8%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E6%8B%89%E9%BA%B5-r583753,Kowloon,$51-100,大丸ラーメン Daimaru Ramen
95,大角咀埃華街92號地下,13.1K,['台灣菜'],Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E8%80%81%E5%8E%9D%E9%82%8A-%E5%A4%A7%E8%A7%92%E5%92%80-%E5%8F%B0%E7%81%A3%E8%8F%9C-r652605,Kowloon,$51-100,老厝邊 Lao Cuo Bian
96,大角咀中匯街17號地下,11.7K,['新加坡菜'],Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E6%96%87%E8%8F%AF%E9%9B%9E%E9%A3%AF-%E6%96%B0%E5%8A%A0%E5%9D%A1-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%96%B0%E5%8A%A0%E5%9D%A1%E8%8F%9C-r182557,Kowloon,$51-100,文華雞飯(新加坡) Mandarin Chicken Rice (Singapore)
97,大角咀埃華街95-97號地下C號舖,11.6K,"['美國菜', '漢堡包']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-burgerman-%E5%A4%A7%E8%A7%92%E5%92%80-%E7%BE%8E%E5%9C%8B%E8%8F%9C-%E6%BC%A2%E5%A0%A1%E5%8C%85-r164862,Kowloon,$51-100,Burgerman (埃華街)
98,大角咀晏架街8號地舖,11.3K,"['日本菜', '咖啡店']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E6%B5%AE%E7%94%9F-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%97%A5%E6%9C%AC%E8%8F%9C-r670968,Kowloon,$51-100,浮生 Cafe Wander
99,大角咀櫸樹街58號地舖,10.8K,['日本菜'],Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E5%B0%8F%E5%B3%B6%E6%96%99%E7%90%86-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%97%A5%E6%9C%AC%E8%8F%9C-r689894,Kowloon,$51-100,小島料理 KOJIMA
100,大角咀利得街14號地舖,10.5K,['泰國菜'],Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E6%B3%B0%E5%98%9F%E5%98%9F-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%B3%B0%E5%9C%8B%E8%8F%9C-r669905,Kowloon,$51-100,泰嘟嘟 Thai Tuk Tuk
101,大角咀大全街6-20號大富樓地下A2B號舖,8.9K,"['泰國菜', '粉麵/米線']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E9%BA%A5%E9%87%91-%E9%BA%A5%E9%87%91%E9%A6%AC%E4%BE%86%E8%A5%BF%E4%BA%9E%E7%89%B9%E5%BC%8F%E8%8C%B6%E5%95%A1%E5%AE%A4-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%96%B0%E5%8A%A0%E5%9D%A1%E8%8F%9C-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r581955,Kowloon,$51-100,麥金.麥金馬來西亞特式茶啡室 Kopitiam Makan Makan
102,大角咀海庭道18號奧海城二期G樓72號舖,7.3K,"['港式', '點心']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E6%B7%BB%E5%A5%BD%E9%81%8B%E9%BB%9E%E5%BF%83%E5%B0%88%E9%96%80%E5%BA%97-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%B8%AF%E5%BC%8F-%E9%BB%9E%E5%BF%83-r124908,Kowloon,$51-100,"添好運點心專門店 Tim Ho Wan, the Dim-Sum Specialists"
103,大角咀博文街4號地舖,7.1K,['台灣菜'],Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E5%A5%BD%E5%90%83%E5%90%83%E5%85%89-%E5%A4%A7%E8%A7%92%E5%92%80-%E5%8F%B0%E7%81%A3%E8%8F%9C-r743436,Kowloon,$51-100,好吃吃光 Eat Up
104,大角咀杉樹街2-16號金基大廈地下5號舖,6.6K,"['潮州菜', '中菜館']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E5%B0%9A%E5%BE%A1%E6%BD%AE%E6%BB%B7%E5%B1%85-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%BD%AE%E5%B7%9E%E8%8F%9C-r543570,Kowloon,$51-100,尚御潮滷居 Noble Imperial
105,大角咀中滙街61號地下,6.6K,"['滬菜 (上海)', '私房菜']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E4%B8%8A%E6%B5%B7%E8%80%81%E5%AE%B6-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%BB%AC%E8%8F%9C-%E4%B8%8A%E6%B5%B7-r613056,Kowloon,$51-100,上海老家
106,大角咀利得街26號地舖,6.5K,"['台灣菜', 'All Day Breakfast']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E4%B8%80%E6%B5%AA-%E5%A4%A7%E8%A7%92%E5%92%80-%E5%8F%B0%E7%81%A3%E8%8F%9C-all-day-breakfast-r711026,Kowloon,$51-100,一浪 Wan Land Cafe
107,大角咀嘉善街18號利奧坊二期地下G701號舖,5.9K,"['泰國菜', '多國菜']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-restoran-saya-%E5%A4%A7%E8%A7%92%E5%92%80-%E5%A4%9A%E5%9C%8B%E8%8F%9C-%E7%87%92%E7%83%A4-r742046,Kowloon,$101-200,Restoran SAYA
108,大角咀利得街11號利奥坊一期地下506號舖,35.2K,"['多國菜', '酒']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-lost-stars-livehouse-bar-eatery-%E5%A4%A7%E8%A7%92%E5%92%80-%E5%A4%9A%E5%9C%8B%E8%8F%9C-%E9%85%92-r565768,Kowloon,$101-200,LOST STARS LIVEHOUSE BAR & EATERY
109,大角咀福全街18號地舖,25.3K,"['西式', '甜品/糖水']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E4%BA%8C%E4%B8%96%E7%A5%96-%E5%A4%A7%E8%A7%92%E5%92%80-%E8%A5%BF%E5%BC%8F-all-day-breakfast-r631284,Kowloon,$101-200,二世祖 Easy Joe
110,大角咀海景街44號地舖,20.8K,"['日本菜', '壽司/刺身']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E7%8E%A5%E5%B1%8B-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E7%83%8F%E5%86%AC-r163638,Kowloon,$101-200,玥屋
111,大角咀海庭道18號奧海城二期UG樓UG09號舖,13.4K,"['粵菜 (廣東)', '海鮮']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E6%A8%82%E5%A4%A9%E7%B6%93%E5%85%B8-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%96%B0%E5%8A%A0%E5%9D%A1%E8%8F%9C-%E6%B5%B7%E9%AE%AE-r518099,Kowloon,$101-200,樂天經典 (奧海城) Paradise Classic (Olympian City)
112,大角咀大全街39號地舖,12.3K,"['韓國菜', '素食']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-my-ahjussi-%E5%A4%A7%E8%A7%92%E5%92%80-%E9%9F%93%E5%9C%8B%E8%8F%9C-%E9%9F%93%E5%BC%8F%E7%82%B8%E9%9B%9E-r674430,Kowloon,$101-200,My Ahjussi
113,大角咀海庭道18號奧海城二期UG06B舖,8.3K,"['京川滬', '中式包點']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E9%87%91%E6%BB%BF%E5%BA%AD%E4%BA%AC%E5%B7%9D%E6%BB%AC%E8%8F%9C%E9%A4%A8-%E5%A4%A7%E8%A7%92%E5%92%80-%E4%BA%AC%E5%B7%9D%E6%BB%AC-%E4%B8%AD%E5%BC%8F%E5%8C%85%E9%BB%9E-r9942,Kowloon,$101-200,金滿庭京川滬菜館 (奧海城) Modern China Restaurant (Olympian City)
114,大角咀海泓道1號奧海城三期地下G19-21號舖,7.9K,['滬菜 (上海)'],Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E5%AE%B6%E4%B8%8A%E6%B5%B7-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%BB%AC%E8%8F%9C-%E4%B8%8A%E6%B5%B7-r640353,Kowloon,$101-200,家上海 (奧海城) Modern Shanghai (Olympian City)
115,大角咀海泓道1號奧海城3期地下28號舖,7.8K,['川菜 (四川)'],Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E5%8D%81%E4%BA%8C%E5%91%B3%E9%BA%BB%E8%BE%A3%E5%B0%8F%E7%95%B6%E5%AE%B6-%E5%A4%A7%E8%A7%92%E5%92%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r533433,Kowloon,$101-200,十二味麻辣小當家 Charlie's Chili Kitchen
116,大角咀博文街8號地舖,7.3K,['多國菜'],Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-starry-night-%E5%A4%A7%E8%A7%92%E5%92%80-%E5%A4%9A%E5%9C%8B%E8%8F%9C-r540637,Kowloon,$101-200,Starry Night
117,大角咀海庭道18號奧海城二期1樓105A號舖,6K,['意大利菜'],Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-the-point-kitchen-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%84%8F%E5%A4%A7%E5%88%A9%E8%8F%9C-r688038,Kowloon,$101-200,The Point Kitchen (奧海城二期) The Point Kitchen (Olympian City 2)
118,大角咀嘉善街18號利奧坊二期地下G701號舖,5.9K,"['泰國菜', '燒烤']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-restoran-saya-%E5%A4%A7%E8%A7%92%E5%92%80-%E5%A4%9A%E5%9C%8B%E8%8F%9C-%E7%87%92%E7%83%A4-r742046,Kowloon,$101-200,Restoran SAYA
119,大角咀大全街55號大同新邨大滿樓地下3A號舖,4.8K,"['意大利菜', '薄餅']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-il-cibo-italian-restaurant-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%84%8F%E5%A4%A7%E5%88%A9%E8%8F%9C-%E8%96%84%E9%A4%85-r619368,Kowloon,$101-200,IL Cibo Italian Restaurant
120,大角咀櫸樹街88號奧柏．御峯2座1樓109-110室,4.3K,"['西式', 'All Day Breakfast']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-chercher-%E5%A4%A7%E8%A7%92%E5%92%80-%E8%A5%BF%E5%BC%8F-all-day-breakfast-r732739,Kowloon,$101-200,CherCher
121,大角咀海輝道11號奧海城一期UG樓UG27-28號舖,4.1K,"['湘菜 (湖南)', '中菜館']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E6%9B%B8%E6%B9%98%E9%96%80%E7%AC%AC-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%B9%98%E8%8F%9C-%E6%B9%96%E5%8D%97-r481561,Kowloon,$101-200,書湘門第 (奧海城一期) Cafe Hunan (Olympian City 1)
122,大角咀博文街11號富貴大廈西座地下16號舖,3.9K,"['日本菜', '拉麵']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E5%B0%8F%E6%9E%97%E6%9C%AD%E5%B9%8C%E6%8B%89%E9%BA%B5-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E6%8B%89%E9%BA%B5-r117774,Kowloon,$101-200,小林札幌拉麵 Kobayashi Sapporo Ramen
123,大角咀嘉善街18號利奧坊二期地下G701號舖,5.9K,"['泰國菜', '多國菜']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-restoran-saya-%E5%A4%A7%E8%A7%92%E5%92%80-%E5%A4%9A%E5%9C%8B%E8%8F%9C-%E7%87%92%E7%83%A4-r742046,Kowloon,$101-200,Restoran SAYA
124,大角咀海泓道1號奧海城三期地下G22號舖,12.6K,"['西班牙菜', '酒吧']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-cocina-3-tapas-restaurant-bar-%E5%A4%A7%E8%A7%92%E5%92%80-%E8%A5%BF%E7%8F%AD%E7%89%99%E8%8F%9C-r531202,Kowloon,$201-400,Cocina 3 Tapas Restaurant & Bar
125,大角咀詩歌舞街83號亮賢居地下一號舖,12.5K,"['西式', '海鮮']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E8%A0%94%E7%AB%99-%E5%A4%A7%E8%A7%92%E5%92%80-%E8%A5%BF%E5%BC%8F-%E6%B5%B7%E9%AE%AE-r93933,Kowloon,$201-400,蠔站 (亮賢居) Oyster Station (Shining Heights)
126,大角咀櫻桃街38號西九匯地下G08-11號舖,10.8K,['比利時菜'],Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-frites-belgium-on-tap-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%AF%94%E5%88%A9%E6%99%82%E8%8F%9C-r701797,Kowloon,$201-400,FRITES Belgium on Tap (西九匯)
127,大角咀嘉善街39號地舖,9.2K,"['多國菜', '酒吧']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-the-galley-by-cafe-proud-wings-%E5%A4%A7%E8%A7%92%E5%92%80-%E5%A4%9A%E5%9C%8B%E8%8F%9C-r563278,Kowloon,$201-400,The Galley by Cafe Proud Wings
128,大角咀海庭道18 號奧海城二期地下G76-77號舖,8.8K,"['澳洲菜', '扒房']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-outback-steakhouse-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%BE%B3%E6%B4%B2%E8%8F%9C-r549079,Kowloon,$201-400,Outback Steakhouse (奧海城)
129,大角咀角祥街53號地下,8.5K,"['港式', '火鍋']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E5%8A%9B%E5%A5%87%E5%9B%9B%E5%AD%A3%E7%81%AB%E9%8D%8B-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%B8%AF%E5%BC%8F-%E7%81%AB%E9%8D%8B-r14836,Kowloon,$201-400,力奇四季火鍋
130,大角咀海庭道18號奧海城二期1樓103號舖,7.7K,"['西式', '酒']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-nathanhouse-%E5%A4%A7%E8%A7%92%E5%92%80-%E8%A5%BF%E5%BC%8F-%E9%85%92-r678547,Kowloon,$201-400,Nathanhouse
131,大角咀洋松街38號地下1-2號舖,7.1K,"['港式', '火鍋']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E9%A3%9F%E9%9B%9E-%E5%A4%A7%E8%A7%92%E5%92%80-%E6%B8%AF%E5%BC%8F-%E9%9B%9E%E7%85%B2-r601830,Kowloon,$201-400,食雞 Winner Winner Chicken Dinner
132,大角咀鐵樹街10號富多來新邨一期地下13號舖,6.1K,"['日本菜', '烤肉']",Tai Kok Tsui,https://www.openrice.com/zh/hongkong/r-%E7%9F%B3%E4%B8%80%E7%87%92-%E5%A4%A7%E8%A7%92%E5%92%80-%E8%A5%BF%E5%BC%8F-%E7%83%A4%E8%82%89-r505124,Kowloon,$201-400,石一燒 (大角咀) Stoneone Restaurant & Bar (Tai Kok Tsui)
